Ave,Codigo,Especie
7551,3,Peru
7552,5,Marreco
7553,5,Marreco
7554,5,Marreco
7555,1,Pato
7556,2,Frango
7557,1,Pato
7558,1,Pato
7559,1,Pato
7560,3,Peru
7561,5,Marreco
7562,5,Marreco
7563,2,Frango
7564,5,Marreco
7565,4,Ganso
7566,4,Ganso
7567,5,Marreco
7568,1,Pato
7569,4,Ganso
7570,1,Pato
7571,5,Marreco
7572,5,Marreco
7573,3,Peru
7574,1,Pato
7575,3,Peru
7576,2,Frango
7577,5,Marreco
7578,2,Frango
7579,1,Pato
7580,1,Pato
7581,3,Peru
7582,2,Frango
7583,5,Marreco
7584,3,Peru
7585,2,Frango
7586,1,Pato
7587,3,Peru
7588,1,Pato
7589,2,Frango
7590,3,Peru
7591,1,Pato
7592,1,Pato
7593,4,Ganso
7594,4,Ganso
7595,2,Frango
7596,2,Frango
7597,4,Ganso
7598,1,Pato
7599,3,Peru
7600,4,Ganso
7601,4,Ganso
7602,3,Peru
7603,3,Peru
7604,1,Pato
7605,5,Marreco
7606,2,Frango
7607,3,Peru
7608,3,Peru
7609,4,Ganso
7610,3,Peru
7611,5,Marreco
7612,2,Frango
7613,3,Peru
7614,2,Frango
7615,1,Pato
7616,4,Ganso
7617,2,Frango
7618,3,Peru
7619,5,Marreco
7620,2,Frango
7621,5,Marreco
7622,1,Pato
7623,2,Frango
7624,3,Peru
7625,2,Frango
7626,5,Marreco
7627,3,Peru
7628,4,Ganso
7629,1,Pato
7630,4,Ganso
7631,1,Pato
7632,2,Frango
7633,1,Pato
7634,3,Peru
7635,4,Ganso
7636,5,Marreco
7637,2,Frango
7638,4,Ganso
7639,4,Ganso
7640,3,Peru
7641,1,Pato
7642,3,Peru
7643,3,Peru
7644,3,Peru
7645,3,Peru
7646,5,Marreco
7647,1,Pato
7648,2,Frango
7649,3,Peru
7650,2,Frango
7651,5,Marreco
7652,5,Marreco
7653,4,Ganso
7654,5,Marreco
7655,1,Pato
7656,2,Frango
7657,5,Marreco
7658,3,Peru
7659,4,Ganso
7660,1,Pato
7661,5,Marreco
7662,2,Frango
7663,1,Pato
7664,4,Ganso
7665,5,Marreco
7666,1,Pato
7667,1,Pato
7668,2,Frango
7669,3,Peru
7670,5,Marreco
7671,5,Marreco
7672,4,Ganso
7673,2,Frango
7674,2,Frango
7675,2,Frango
7676,5,Marreco
7677,5,Marreco
7678,3,Peru
7679,2,Frango
7680,3,Peru
7681,3,Peru
7682,1,Pato
7683,4,Ganso
7684,4,Ganso
7685,3,Peru
7686,5,Marreco
7687,2,Frango
7688,4,Ganso
7689,5,Marreco
7690,5,Marreco
7691,1,Pato
7692,4,Ganso
7693,4,Ganso
7694,3,Peru
7695,2,Frango
7696,5,Marreco
7697,2,Frango
7698,1,Pato
7699,4,Ganso
7700,2,Frango
7701,2,Frango
7702,1,Pato
7703,5,Marreco
7704,2,Frango
7705,2,Frango
7706,2,Frango
7707,2,Frango
7708,5,Marreco
7709,1,Pato
7710,5,Marreco
7711,2,Frango
7712,5,Marreco
7713,1,Pato
7714,2,Frango
7715,3,Peru
7716,1,Pato
7717,5,Marreco
7718,1,Pato
7719,2,Frango
7720,3,Peru
7721,5,Marreco
7722,4,Ganso
7723,5,Marreco
7724,2,Frango
7725,2,Frango
7726,3,Peru
7727,2,Frango
7728,4,Ganso
7729,1,Pato
7730,1,Pato
7731,4,Ganso
7732,5,Marreco
7733,1,Pato
7734,4,Ganso
7735,4,Ganso
7736,3,Peru
7737,5,Marreco
7738,1,Pato
7739,2,Frango
7740,3,Peru
7741,2,Frango
7742,4,Ganso
7743,1,Pato
7744,2,Frango
7745,2,Frango
7746,3,Peru
7747,5,Marreco
7748,5,Marreco
7749,5,Marreco
7750,5,Marreco
7751,1,Pato
7752,2,Frango
7753,1,Pato
7754,1,Pato
7755,1,Pato
7756,3,Peru
7757,5,Marreco
7758,4,Ganso
7759,1,Pato
7760,3,Peru
7761,4,Ganso
7762,1,Pato
7763,2,Frango
7764,3,Peru
7765,3,Peru
7766,2,Frango
7767,3,Peru
7768,2,Frango
7769,1,Pato
7770,4,Ganso
7771,3,Peru
7772,4,Ganso
7773,2,Frango
7774,4,Ganso
7775,5,Marreco
7776,1,Pato
7777,5,Marreco
7778,5,Marreco
7779,1,Pato
7780,1,Pato
7781,2,Frango
7782,5,Marreco
7783,4,Ganso
7784,1,Pato
7785,4,Ganso
7786,4,Ganso
7787,2,Frango
7788,4,Ganso
7789,5,Marreco
7790,1,Pato
7791,1,Pato
7792,2,Frango
7793,2,Frango
7794,4,Ganso
7795,4,Ganso
7796,1,Pato
7797,2,Frango
7798,4,Ganso
7799,5,Marreco
7800,5,Marreco
7801,3,Peru
7802,4,Ganso
7803,4,Ganso
7804,5,Marreco
7805,1,Pato
7806,5,Marreco
7807,5,Marreco
7808,5,Marreco
7809,3,Peru
7810,3,Peru
7811,4,Ganso
7812,4,Ganso
7813,4,Ganso
7814,2,Frango
7815,2,Frango
7816,4,Ganso
7817,2,Frango
7818,3,Peru
7819,1,Pato
7820,1,Pato
7821,2,Frango
7822,1,Pato
7823,1,Pato
7824,2,Frango
7825,4,Ganso
7826,1,Pato
7827,2,Frango
7828,4,Ganso
7829,5,Marreco
7830,4,Ganso
7831,2,Frango
7832,1,Pato
7833,1,Pato
7834,4,Ganso
7835,3,Peru
7836,5,Marreco
7837,2,Frango
7838,2,Frango
7839,4,Ganso
7840,4,Ganso
7841,3,Peru
7842,4,Ganso
7843,5,Marreco
7844,4,Ganso
7845,2,Frango
7846,2,Frango
7847,3,Peru
7848,5,Marreco
7849,5,Marreco
7850,4,Ganso
7851,1,Pato
7852,3,Peru
7853,1,Pato
7854,1,Pato
7855,3,Peru
7856,2,Frango
7857,3,Peru
7858,1,Pato
7859,4,Ganso
7860,3,Peru
7861,4,Ganso
7862,4,Ganso
7863,5,Marreco
7864,5,Marreco
7865,1,Pato
7866,1,Pato
7867,4,Ganso
7868,1,Pato
7869,2,Frango
7870,1,Pato
7871,5,Marreco
7872,3,Peru
7873,1,Pato
7874,1,Pato
7875,1,Pato
7876,2,Frango
7877,3,Peru
7878,2,Frango
7879,3,Peru
7880,1,Pato
7881,2,Frango
7882,5,Marreco
7883,5,Marreco
7884,4,Ganso
7885,3,Peru
7886,1,Pato
7887,2,Frango
7888,5,Marreco
7889,5,Marreco
7890,5,Marreco
7891,1,Pato
7892,4,Ganso
7893,4,Ganso
7894,2,Frango
7895,2,Frango
7896,1,Pato
7897,3,Peru
7898,2,Frango
7899,2,Frango
7900,3,Peru
7901,2,Frango
7902,1,Pato
7903,5,Marreco
7904,2,Frango
7905,1,Pato
7906,2,Frango
7907,4,Ganso
7908,5,Marreco
7909,2,Frango
7910,5,Marreco
7911,4,Ganso
7912,1,Pato
7913,3,Peru
7914,4,Ganso
7915,4,Ganso
7916,2,Frango
7917,4,Ganso
7918,3,Peru
7919,3,Peru
7920,4,Ganso
7921,1,Pato
7922,1,Pato
7923,4,Ganso
7924,4,Ganso
7925,2,Frango
7926,3,Peru
7927,4,Ganso
7928,5,Marreco
7929,3,Peru
7930,5,Marreco
7931,5,Marreco
7932,4,Ganso
7933,1,Pato
7934,1,Pato
7935,1,Pato
7936,4,Ganso
7937,4,Ganso
7938,3,Peru
7939,4,Ganso
7940,3,Peru
7941,4,Ganso
7942,4,Ganso
7943,5,Marreco
7944,3,Peru
7945,1,Pato
7946,2,Frango
7947,2,Frango
7948,1,Pato
7949,4,Ganso
7950,5,Marreco
7951,3,Peru
7952,5,Marreco
7953,4,Ganso
7954,1,Pato
7955,1,Pato
7956,3,Peru
7957,5,Marreco
7958,5,Marreco
7959,1,Pato
7960,4,Ganso
7961,2,Frango
7962,2,Frango
7963,1,Pato
7964,3,Peru
7965,5,Marreco
7966,5,Marreco
7967,2,Frango
7968,3,Peru
7969,5,Marreco
7970,4,Ganso
7971,2,Frango
7972,4,Ganso
7973,3,Peru
7974,2,Frango
7975,5,Marreco
7976,4,Ganso
7977,3,Peru
7978,3,Peru
7979,5,Marreco
7980,1,Pato
7981,4,Ganso
7982,5,Marreco
7983,2,Frango
7984,4,Ganso
7985,2,Frango
7986,2,Frango
7987,3,Peru
7988,3,Peru
7989,1,Pato
7990,1,Pato
7991,4,Ganso
7992,3,Peru
7993,4,Ganso
7994,4,Ganso
7995,4,Ganso
7996,3,Peru
7997,3,Peru
7998,5,Marreco
7999,3,Peru
8000,4,Ganso
8001,3,Peru
8002,5,Marreco
8003,5,Marreco
8004,5,Marreco
8005,4,Ganso
8006,2,Frango
8007,4,Ganso
8008,3,Peru
8009,5,Marreco
8010,2,Frango
8011,3,Peru
8012,4,Ganso
8013,2,Frango
8014,1,Pato
8015,5,Marreco
8016,3,Peru
8017,5,Marreco
8018,5,Marreco
8019,4,Ganso
8020,4,Ganso
8021,3,Peru
8022,2,Frango
8023,4,Ganso
8024,4,Ganso
8025,5,Marreco
8026,3,Peru
8027,5,Marreco
8028,3,Peru
8029,5,Marreco
8030,3,Peru
8031,1,Pato
8032,5,Marreco
8033,2,Frango
8034,1,Pato
8035,1,Pato
8036,5,Marreco
8037,1,Pato
8038,4,Ganso
8039,3,Peru
8040,2,Frango
8041,4,Ganso
8042,1,Pato
8043,1,Pato
8044,2,Frango
8045,3,Peru
8046,1,Pato
8047,2,Frango
8048,5,Marreco
8049,1,Pato
8050,5,Marreco
8051,5,Marreco
8052,3,Peru
8053,2,Frango
8054,4,Ganso
8055,2,Frango
8056,5,Marreco
8057,5,Marreco
8058,1,Pato
8059,3,Peru
8060,2,Frango
8061,4,Ganso
8062,2,Frango
8063,3,Peru
8064,1,Pato
8065,1,Pato
8066,4,Ganso
8067,1,Pato
8068,3,Peru
8069,5,Marreco
8070,2,Frango
8071,4,Ganso
8072,2,Frango
8073,4,Ganso
8074,4,Ganso
8075,3,Peru
8076,3,Peru
8077,5,Marreco
8078,5,Marreco
8079,5,Marreco
8080,5,Marreco
8081,1,Pato
8082,4,Ganso
8083,2,Frango
8084,1,Pato
8085,4,Ganso
8086,5,Marreco
8087,3,Peru
8088,2,Frango
8089,3,Peru
8090,3,Peru
8091,3,Peru
8092,4,Ganso
8093,1,Pato
8094,5,Marreco
8095,1,Pato
8096,4,Ganso
8097,5,Marreco
8098,5,Marreco
8099,4,Ganso
8100,5,Marreco
8101,1,Pato
8102,3,Peru
8103,4,Ganso
8104,3,Peru
8105,2,Frango
8106,1,Pato
8107,1,Pato
8108,1,Pato
8109,5,Marreco
8110,5,Marreco
8111,1,Pato
8112,1,Pato
8113,2,Frango
8114,1,Pato
8115,3,Peru
8116,2,Frango
8117,3,Peru
8118,3,Peru
8119,1,Pato
8120,3,Peru
8121,5,Marreco
8122,5,Marreco
8123,1,Pato
8124,2,Frango
8125,2,Frango
8126,2,Frango
8127,3,Peru
8128,4,Ganso
8129,1,Pato
8130,3,Peru
8131,1,Pato
8132,1,Pato
8133,4,Ganso
8134,3,Peru
8135,2,Frango
8136,2,Frango
8137,4,Ganso
8138,4,Ganso
8139,5,Marreco
8140,4,Ganso
8141,3,Peru
8142,5,Marreco
8143,1,Pato
8144,4,Ganso
8145,2,Frango
8146,5,Marreco
8147,5,Marreco
8148,5,Marreco
8149,1,Pato
8150,1,Pato
8151,2,Frango
8152,3,Peru
8153,2,Frango
8154,5,Marreco
8155,1,Pato
8156,5,Marreco
8157,3,Peru
8158,1,Pato
8159,5,Marreco
8160,2,Frango
8161,3,Peru
8162,3,Peru
8163,5,Marreco
8164,1,Pato
8165,1,Pato
8166,2,Frango
8167,3,Peru
8168,4,Ganso
8169,4,Ganso
8170,3,Peru
8171,2,Frango
8172,1,Pato
8173,3,Peru
8174,2,Frango
8175,4,Ganso
8176,3,Peru
8177,5,Marreco
8178,1,Pato
8179,2,Frango
8180,3,Peru
8181,3,Peru
8182,4,Ganso
8183,2,Frango
8184,2,Frango
8185,2,Frango
8186,3,Peru
8187,4,Ganso
8188,5,Marreco
8189,2,Frango
8190,4,Ganso
8191,2,Frango
8192,1,Pato
8193,2,Frango
8194,3,Peru
8195,5,Marreco
8196,1,Pato
8197,1,Pato
8198,5,Marreco
8199,3,Peru
8200,1,Pato
8201,2,Frango
8202,2,Frango
8203,2,Frango
8204,3,Peru
8205,3,Peru
8206,3,Peru
8207,4,Ganso
8208,4,Ganso
8209,3,Peru
8210,3,Peru
8211,4,Ganso
8212,1,Pato
8213,1,Pato
8214,1,Pato
8215,1,Pato
8216,1,Pato
8217,4,Ganso
8218,5,Marreco
8219,2,Frango
8220,1,Pato
8221,3,Peru
8222,1,Pato
8223,3,Peru
8224,5,Marreco
8225,5,Marreco
8226,5,Marreco
8227,3,Peru
8228,4,Ganso
8229,3,Peru
8230,1,Pato
8231,1,Pato
8232,5,Marreco
8233,4,Ganso
8234,5,Marreco
8235,5,Marreco
8236,4,Ganso
8237,3,Peru
8238,4,Ganso
8239,4,Ganso
8240,2,Frango
8241,3,Peru
8242,1,Pato
8243,1,Pato
8244,5,Marreco
8245,2,Frango
8246,5,Marreco
8247,5,Marreco
8248,5,Marreco
8249,4,Ganso
8250,4,Ganso
8251,2,Frango
8252,1,Pato
8253,1,Pato
8254,2,Frango
8255,2,Frango
8256,3,Peru
8257,2,Frango
8258,4,Ganso
8259,5,Marreco
8260,1,Pato
8261,2,Frango
8262,1,Pato
8263,4,Ganso
8264,4,Ganso
8265,5,Marreco
8266,3,Peru
8267,1,Pato
8268,3,Peru
8269,4,Ganso
8270,4,Ganso
8271,1,Pato
8272,3,Peru
8273,5,Marreco
8274,2,Frango
8275,5,Marreco
8276,1,Pato
8277,3,Peru
8278,4,Ganso
8279,3,Peru
8280,4,Ganso
8281,3,Peru
8282,4,Ganso
8283,5,Marreco
8284,3,Peru
8285,1,Pato
8286,4,Ganso
8287,5,Marreco
8288,1,Pato
8289,2,Frango
8290,1,Pato
8291,4,Ganso
8292,1,Pato
8293,2,Frango
8294,3,Peru
8295,3,Peru
8296,2,Frango
8297,4,Ganso
8298,2,Frango
8299,1,Pato
8300,4,Ganso
8301,4,Ganso
8302,4,Ganso
8303,5,Marreco
8304,4,Ganso
8305,1,Pato
8306,1,Pato
8307,4,Ganso
8308,1,Pato
8309,1,Pato
8310,1,Pato
8311,4,Ganso
8312,3,Peru
8313,5,Marreco
8314,1,Pato
8315,2,Frango
8316,5,Marreco
8317,5,Marreco
8318,5,Marreco
8319,2,Frango
8320,2,Frango
8321,4,Ganso
8322,1,Pato
8323,3,Peru
8324,3,Peru
8325,2,Frango
8326,2,Frango
8327,2,Frango
8328,4,Ganso
8329,1,Pato
8330,5,Marreco
8331,3,Peru
8332,2,Frango
8333,5,Marreco
8334,1,Pato
8335,3,Peru
8336,1,Pato
8337,4,Ganso
8338,3,Peru
8339,1,Pato
8340,2,Frango
8341,4,Ganso
8342,4,Ganso
8343,1,Pato
8344,3,Peru
8345,2,Frango
8346,5,Marreco
8347,4,Ganso
8348,2,Frango
8349,4,Ganso
8350,5,Marreco
8351,3,Peru
8352,2,Frango
8353,3,Peru
8354,4,Ganso
8355,1,Pato
8356,4,Ganso
8357,4,Ganso
8358,1,Pato
8359,4,Ganso
8360,3,Peru
8361,4,Ganso
8362,4,Ganso
8363,2,Frango
8364,4,Ganso
8365,1,Pato
8366,2,Frango
8367,2,Frango
8368,5,Marreco
8369,5,Marreco
8370,4,Ganso
8371,1,Pato
8372,3,Peru
8373,2,Frango
8374,1,Pato
8375,3,Peru
8376,5,Marreco
8377,5,Marreco
8378,2,Frango
8379,1,Pato
8380,1,Pato
8381,2,Frango
8382,3,Peru
8383,4,Ganso
8384,3,Peru
8385,3,Peru
8386,4,Ganso
8387,1,Pato
8388,4,Ganso
8389,2,Frango
8390,4,Ganso
8391,1,Pato
8392,5,Marreco
8393,4,Ganso
8394,5,Marreco
8395,2,Frango
8396,4,Ganso
8397,1,Pato
8398,3,Peru
8399,1,Pato
8400,3,Peru
8401,5,Marreco
8402,1,Pato
8403,2,Frango
8404,4,Ganso
8405,5,Marreco
8406,2,Frango
8407,3,Peru
8408,3,Peru
8409,5,Marreco
8410,1,Pato
8411,3,Peru
8412,5,Marreco
8413,1,Pato
8414,1,Pato
8415,3,Peru
8416,3,Peru
8417,1,Pato
8418,1,Pato
8419,2,Frango
8420,4,Ganso
8421,1,Pato
8422,1,Pato
8423,1,Pato
8424,4,Ganso
8425,4,Ganso
8426,5,Marreco
8427,4,Ganso
8428,3,Peru
8429,1,Pato
8430,5,Marreco
8431,2,Frango
8432,4,Ganso
8433,2,Frango
8434,2,Frango
8435,4,Ganso
8436,4,Ganso
8437,1,Pato
8438,2,Frango
8439,5,Marreco
8440,2,Frango
8441,1,Pato
8442,3,Peru
8443,5,Marreco
8444,5,Marreco
8445,5,Marreco
8446,3,Peru
8447,4,Ganso
8448,3,Peru
8449,2,Frango
8450,5,Marreco
8451,2,Frango
8452,2,Frango
8453,1,Pato
8454,2,Frango
8455,4,Ganso
8456,2,Frango
8457,3,Peru
8458,4,Ganso
8459,4,Ganso
8460,3,Peru
8461,5,Marreco
8462,5,Marreco
8463,3,Peru
8464,1,Pato
8465,3,Peru
8466,1,Pato
8467,5,Marreco
8468,5,Marreco
8469,5,Marreco
8470,1,Pato
8471,4,Ganso
8472,3,Peru
8473,4,Ganso
8474,3,Peru
8475,4,Ganso
8476,4,Ganso
8477,5,Marreco
8478,2,Frango
8479,3,Peru
8480,3,Peru
8481,2,Frango
8482,1,Pato
8483,2,Frango
8484,4,Ganso
8485,2,Frango
8486,3,Peru
8487,2,Frango
8488,4,Ganso
8489,5,Marreco
8490,3,Peru
8491,2,Frango
8492,2,Frango
8493,3,Peru
8494,1,Pato
8495,4,Ganso
8496,4,Ganso
8497,1,Pato
8498,1,Pato
8499,4,Ganso
8500,2,Frango
8501,5,Marreco
8502,1,Pato
8503,1,Pato
8504,5,Marreco
8505,4,Ganso
8506,3,Peru
8507,1,Pato
8508,2,Frango
8509,1,Pato
8510,4,Ganso
8511,5,Marreco
8512,4,Ganso
8513,3,Peru
8514,1,Pato
8515,4,Ganso
8516,4,Ganso
8517,3,Peru
8518,1,Pato
8519,5,Marreco
8520,1,Pato
8521,1,Pato
8522,2,Frango
8523,2,Frango
8524,2,Frango
8525,3,Peru
8526,3,Peru
8527,1,Pato
8528,1,Pato
8529,3,Peru
8530,1,Pato
8531,1,Pato
8532,1,Pato
8533,1,Pato
8534,2,Frango
8535,1,Pato
8536,5,Marreco
8537,1,Pato
8538,2,Frango
8539,4,Ganso
8540,1,Pato
8541,2,Frango
8542,5,Marreco
8543,4,Ganso
8544,1,Pato
8545,2,Frango
8546,3,Peru
8547,5,Marreco
8548,2,Frango
8549,3,Peru
8550,2,Frango
8551,1,Pato
8552,2,Frango
8553,3,Peru
8554,4,Ganso
8555,4,Ganso
8556,3,Peru
8557,1,Pato
8558,5,Marreco
8559,5,Marreco
8560,3,Peru
8561,4,Ganso
8562,1,Pato
8563,2,Frango
8564,5,Marreco
8565,2,Frango
8566,5,Marreco
8567,5,Marreco
8568,2,Frango
8569,2,Frango
8570,5,Marreco
8571,5,Marreco
8572,1,Pato
8573,2,Frango
8574,2,Frango
8575,4,Ganso
8576,3,Peru
8577,4,Ganso
8578,1,Pato
8579,2,Frango
8580,4,Ganso
8581,5,Marreco
8582,4,Ganso
8583,2,Frango
8584,3,Peru
8585,3,Peru
8586,1,Pato
8587,1,Pato
8588,5,Marreco
8589,4,Ganso
8590,3,Peru
8591,5,Marreco
8592,1,Pato
8593,2,Frango
8594,3,Peru
8595,5,Marreco
8596,4,Ganso
8597,2,Frango
8598,5,Marreco
8599,5,Marreco
8600,3,Peru
8601,5,Marreco
8602,2,Frango
8603,5,Marreco
8604,3,Peru
8605,5,Marreco
8606,3,Peru
8607,2,Frango
8608,5,Marreco
8609,1,Pato
8610,5,Marreco
8611,1,Pato
8612,1,Pato
8613,2,Frango
8614,5,Marreco
8615,2,Frango
8616,3,Peru
8617,5,Marreco
8618,1,Pato
8619,4,Ganso
8620,5,Marreco
8621,2,Frango
8622,4,Ganso
8623,1,Pato
8624,4,Ganso
8625,2,Frango
8626,4,Ganso
8627,4,Ganso
8628,3,Peru
8629,5,Marreco
8630,2,Frango
8631,5,Marreco
8632,5,Marreco
8633,3,Peru
8634,5,Marreco
8635,1,Pato
8636,2,Frango
8637,4,Ganso
8638,3,Peru
8639,4,Ganso
8640,5,Marreco
8641,2,Frango
8642,5,Marreco
8643,2,Frango
8644,3,Peru
8645,3,Peru
8646,2,Frango
8647,5,Marreco
8648,5,Marreco
8649,5,Marreco
8650,5,Marreco
8651,2,Frango
8652,2,Frango
8653,5,Marreco
8654,4,Ganso
8655,1,Pato
8656,1,Pato
8657,2,Frango
8658,4,Ganso
8659,1,Pato
8660,3,Peru
8661,4,Ganso
8662,4,Ganso
8663,1,Pato
8664,4,Ganso
8665,1,Pato
8666,5,Marreco
8667,5,Marreco
8668,1,Pato
8669,5,Marreco
8670,1,Pato
8671,3,Peru
8672,3,Peru
8673,5,Marreco
8674,4,Ganso
8675,4,Ganso
8676,1,Pato
8677,4,Ganso
8678,1,Pato
8679,5,Marreco
8680,2,Frango
8681,2,Frango
8682,3,Peru
8683,2,Frango
8684,2,Frango
8685,2,Frango
8686,5,Marreco
8687,5,Marreco
8688,3,Peru
8689,5,Marreco
8690,1,Pato
8691,5,Marreco
8692,5,Marreco
8693,3,Peru
8694,5,Marreco
8695,2,Frango
8696,2,Frango
8697,1,Pato
8698,1,Pato
8699,4,Ganso
8700,4,Ganso
8701,1,Pato
8702,5,Marreco
8703,2,Frango
8704,1,Pato
8705,1,Pato
8706,2,Frango
8707,4,Ganso
8708,3,Peru
8709,2,Frango
8710,1,Pato
8711,5,Marreco
8712,4,Ganso
8713,1,Pato
8714,2,Frango
8715,1,Pato
8716,5,Marreco
8717,5,Marreco
8718,5,Marreco
8719,2,Frango
8720,3,Peru
8721,5,Marreco
8722,5,Marreco
8723,1,Pato
8724,3,Peru
8725,3,Peru
8726,3,Peru
8727,3,Peru
8728,5,Marreco
8729,1,Pato
8730,3,Peru
8731,2,Frango
8732,5,Marreco
8733,3,Peru
8734,2,Frango
8735,1,Pato
8736,1,Pato
8737,5,Marreco
8738,3,Peru
8739,5,Marreco
8740,5,Marreco
8741,5,Marreco
8742,3,Peru
8743,1,Pato
8744,4,Ganso
8745,2,Frango
8746,1,Pato
8747,2,Frango
8748,2,Frango
8749,2,Frango
8750,2,Frango
8751,1,Pato
8752,3,Peru
8753,4,Ganso
8754,4,Ganso
8755,2,Frango
8756,2,Frango
8757,5,Marreco
8758,1,Pato
8759,2,Frango
8760,4,Ganso
8761,1,Pato
8762,5,Marreco
8763,2,Frango
8764,4,Ganso
8765,2,Frango
8766,1,Pato
8767,2,Frango
8768,3,Peru
8769,2,Frango
8770,2,Frango
8771,5,Marreco
8772,1,Pato
8773,5,Marreco
8774,4,Ganso
8775,4,Ganso
8776,3,Peru
8777,2,Frango
8778,3,Peru
8779,2,Frango
8780,5,Marreco
8781,4,Ganso
8782,1,Pato
8783,4,Ganso
8784,5,Marreco
8785,3,Peru
8786,5,Marreco
8787,3,Peru
8788,4,Ganso
8789,2,Frango
8790,3,Peru
8791,3,Peru
8792,2,Frango
8793,3,Peru
8794,3,Peru
8795,1,Pato
8796,1,Pato
8797,5,Marreco
8798,1,Pato
8799,3,Peru
8800,2,Frango
8801,5,Marreco
8802,2,Frango
8803,5,Marreco
8804,2,Frango
8805,5,Marreco
8806,5,Marreco
8807,1,Pato
8808,2,Frango
8809,5,Marreco
8810,5,Marreco
8811,1,Pato
8812,3,Peru
8813,5,Marreco
8814,1,Pato
8815,3,Peru
8816,4,Ganso
8817,4,Ganso
8818,5,Marreco
8819,3,Peru
8820,2,Frango
8821,3,Peru
8822,5,Marreco
8823,3,Peru
8824,5,Marreco
8825,4,Ganso
8826,2,Frango
8827,3,Peru
8828,2,Frango
8829,3,Peru
8830,2,Frango
8831,3,Peru
8832,2,Frango
8833,1,Pato
8834,2,Frango
8835,3,Peru
8836,4,Ganso
8837,2,Frango
8838,5,Marreco
8839,3,Peru
8840,5,Marreco
8841,2,Frango
8842,4,Ganso
8843,3,Peru
8844,1,Pato
8845,2,Frango
8846,2,Frango
8847,4,Ganso
8848,5,Marreco
8849,2,Frango
8850,4,Ganso
8851,3,Peru
8852,3,Peru
8853,2,Frango
8854,3,Peru
8855,2,Frango
8856,1,Pato
8857,2,Frango
8858,1,Pato
8859,1,Pato
8860,5,Marreco
8861,4,Ganso
8862,5,Marreco
8863,1,Pato
8864,4,Ganso
8865,5,Marreco
8866,4,Ganso
8867,4,Ganso
8868,5,Marreco
8869,1,Pato
8870,2,Frango
8871,5,Marreco
8872,2,Frango
8873,5,Marreco
8874,5,Marreco
8875,5,Marreco
8876,1,Pato
8877,5,Marreco
8878,5,Marreco
8879,4,Ganso
8880,1,Pato
8881,4,Ganso
8882,5,Marreco
8883,2,Frango
8884,1,Pato
8885,2,Frango
8886,4,Ganso
8887,4,Ganso
8888,1,Pato
8889,3,Peru
8890,5,Marreco
8891,5,Marreco
8892,2,Frango
8893,3,Peru
8894,4,Ganso
8895,4,Ganso
8896,1,Pato
8897,1,Pato
8898,3,Peru
8899,5,Marreco
8900,5,Marreco
8901,5,Marreco
8902,2,Frango
8903,3,Peru
8904,1,Pato
8905,2,Frango
8906,2,Frango
8907,3,Peru
8908,5,Marreco
8909,4,Ganso
8910,4,Ganso
8911,4,Ganso
8912,4,Ganso
8913,3,Peru
8914,1,Pato
8915,3,Peru
8916,2,Frango
8917,4,Ganso
8918,4,Ganso
8919,1,Pato
8920,1,Pato
8921,1,Pato
8922,2,Frango
8923,5,Marreco
8924,3,Peru
8925,2,Frango
8926,5,Marreco
8927,2,Frango
8928,5,Marreco
8929,1,Pato
8930,3,Peru
8931,2,Frango
8932,2,Frango
8933,2,Frango
8934,5,Marreco
8935,2,Frango
8936,1,Pato
8937,5,Marreco
8938,5,Marreco
8939,2,Frango
8940,1,Pato
8941,3,Peru
8942,5,Marreco
8943,5,Marreco
8944,1,Pato
8945,1,Pato
8946,5,Marreco
8947,5,Marreco
8948,3,Peru
8949,4,Ganso
8950,1,Pato
8951,5,Marreco
8952,5,Marreco
8953,5,Marreco
8954,2,Frango
8955,4,Ganso
8956,5,Marreco
8957,1,Pato
8958,5,Marreco
8959,1,Pato
8960,3,Peru
8961,2,Frango
8962,3,Peru
8963,4,Ganso
8964,1,Pato
8965,3,Peru
8966,4,Ganso
8967,3,Peru
8968,3,Peru
8969,4,Ganso
8970,5,Marreco
8971,1,Pato
8972,5,Marreco
8973,2,Frango
8974,5,Marreco
8975,3,Peru
8976,5,Marreco
8977,1,Pato
8978,1,Pato
8979,1,Pato
8980,5,Marreco
8981,1,Pato
8982,2,Frango
8983,5,Marreco
8984,4,Ganso
8985,5,Marreco
8986,3,Peru
8987,5,Marreco
8988,5,Marreco
8989,1,Pato
8990,5,Marreco
8991,4,Ganso
8992,5,Marreco
8993,2,Frango
8994,1,Pato
8995,2,Frango
8996,1,Pato
8997,1,Pato
8998,5,Marreco
8999,3,Peru
9000,2,Frango
9001,2,Frango
9002,4,Ganso
9003,4,Ganso
9004,3,Peru
9005,3,Peru
9006,2,Frango
9007,2,Frango
9008,2,Frango
9009,2,Frango
9010,3,Peru
9011,3,Peru
9012,1,Pato
9013,4,Ganso
9014,2,Frango
9015,4,Ganso
9016,1,Pato
9017,4,Ganso
9018,5,Marreco
9019,4,Ganso
9020,4,Ganso
9021,1,Pato
9022,2,Frango
9023,3,Peru
9024,1,Pato
9025,2,Frango
9026,4,Ganso
9027,4,Ganso
9028,4,Ganso
9029,5,Marreco
9030,1,Pato
9031,5,Marreco
9032,2,Frango
9033,3,Peru
9034,5,Marreco
9035,1,Pato
9036,3,Peru
9037,3,Peru
9038,3,Peru
